Key,Message,Component,Line
"AZkUSvNGS4VhJojFFAXo","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",3
"AZkUSvKIS4VhJojFFAUm","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",3
"AZkUSvKIS4VhJojFFAUo","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",34
"AZkUSvOcS4VhJojFFAap","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/housing/index.tsx",3
"AZkUSu6wS4VhJojFFAOW","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/FoodOffersScrollList/index.tsx",14
"AZkUSvApS4VhJojFFAQX","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/SortSheet/SortSheet.tsx",11
"AZkUSvfzS4VhJojFFCWd","Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/helpers/form/FormHelper.ts",260
"AZkUSu75S4VhJojFFAOv","Remove this useless assignment to variable ""selectedMarker"".","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.tsx",15
"AZkUSu75S4VhJojFFAOw","This assertion is unnecessary since the receiver accepts the original type of the expression.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.tsx",28
"AZkUSu75S4VhJojFFAOx","This assertion is unnecessary since the receiver accepts the original type of the expression.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.tsx",29
"AZkUSvK8S4VhJojFFAWX","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/experimentell/game-ideas/index.tsx",152
"AZkUSvP-S4VhJojFFAca","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",50
"AZkUSvSgS4VhJojFFAgW","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/_layout.tsx",15
"AZkUSvRPS4VhJojFFAd1","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-week-screen/details/index.tsx",24
"AZkUSvCqS4VhJojFFARX","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/Labels/index.tsx",15
"AZkUSvQUS4VhJojFFAdO","Unnecessary use of conditional expression for default assignment.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/image-full-screen/index.tsx",150
"AZkUSvTyS4VhJojFFAhQ","'expo-router' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/_layout.tsx",18
"AZkUSvKWS4VhJojFFAV8","'expo-router' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/details/index.tsx",4
"AZkUSvQUS4VhJojFFAdP","Handle this exception or don't catch it at all.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/image-full-screen/index.tsx",168
"AZkUSv1TS4VhJojFFCrn","Merge this RUN instruction with the consecutive ones.","rocket-meals_rocket-meals:apps/backend/Dockerfile",35
"AZkUSu2AS4VhJojFFAOD","Remove this unused import of 'isWeb'.","rocket-meals_rocket-meals:apps/frontend/app/components/FoodOfferInfoItem/FoodOfferInfoItem.tsx",8
"AZkUSvKJS4VhJojFFAVX","Prefer using an optional chain expression instead, as it's more concise and easier to read.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",206
"AZkUSu6wS4VhJojFFAOZ","Remove this useless assignment to variable ""selectedFoodId"".","rocket-meals_rocket-meals:apps/frontend/app/components/FoodOffersScrollList/index.tsx",44
"AZkUSvFtS4VhJojFFASx","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/components/CanteenSelection/CanteenSelection.tsx",41
"AZkUSu66S4VhJojFFAOd","Remove this useless assignment to variable ""defaultImage"".","rocket-meals_rocket-meals:apps/frontend/app/components/CanteenSelectionSheet/CanteenSelectionSheet.tsx",28
"AZkUSu66S4VhJojFFAOg","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/components/CanteenSelectionSheet/CanteenSelectionSheet.tsx",110
"AZkUSvHUS4VhJojFFATZ","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/components/DataAcces/DataAccess.tsx",110
"AZkUSvLPS4VhJojFFAWe","'expo-router' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/chats/details/index.tsx",3
"AZkUSvP-S4VhJojFFAcc","'@/redux/Types/types' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",52
"AZkUSvcaS4VhJojFFCTN","Default parameters should be last.","rocket-meals_rocket-meals:apps/frontend/app/redux/reducer/chatsReducer.ts",7
"AZkUSvJAS4VhJojFFAT5","'react-native' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/DownloadItem/types.ts",1
"AZkUSvJAS4VhJojFFAT6","'react-native' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/DownloadItem/types.ts",3
"AZkUSvFaS4VhJojFFASs","Unnecessary use of conditional expression for default assignment.","rocket-meals_rocket-meals:apps/frontend/app/components/QrCode/index.tsx",7
"AZkUSvFaS4VhJojFFASt","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/components/QrCode/index.tsx",7
"AZkUSvKpS4VhJojFFAWQ","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/experimentell/rate-app/index.tsx",50
"AZkUSvdiS4VhJojFFCTX","Make this public static property readonly.","rocket-meals_rocket-meals:apps/frontend/app/constants/ServerUrl.ts",6
"AZkUSvNGS4VhJojFFAXp","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",15
"AZkUSvNGS4VhJojFFAXy","Remove this useless assignment to variable ""loading"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",65
"AZkUSvNGS4VhJojFFAX1","Remove this useless assignment to variable ""refreshing"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",67
"AZkUSvNGS4VhJojFFAX3","Remove this useless assignment to variable ""selectedFoodId"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",68
"AZkUSvNGS4VhJojFFAX4","Remove this useless assignment to variable ""setSelectedFoodId"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",68
"AZkUSvNGS4VhJojFFAX_","'any' overrides all other types in this union type.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",73
"AZkUSvNGS4VhJojFFAYE","useState call is not destructured into value + setter pair","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",79
"AZkUSvNGS4VhJojFFAYR","Remove this useless assignment to variable ""renderLottie"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",116
"AZkUSvNGS4VhJojFFAYY","Remove this useless assignment to variable ""openManagementSheet"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",164
"AZkUSvNGS4VhJojFFAYf","Remove this useless assignment to variable ""onRefresh"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",367
"AZkUSvNGS4VhJojFFAYh","Remove this useless assignment to variable ""nextAvailableDate"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",373
"AZkUSvNGS4VhJojFFAYj","Remove this useless assignment to variable ""getWeekdayKey"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",385
"AZkUSvNGS4VhJojFFAYl","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",427
"AZkUSvNGS4VhJojFFAYm","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",449
"AZkUSvNGS4VhJojFFAYn","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",461
"AZkUSvNGS4VhJojFFAYo","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",485
"AZkUSvNGS4VhJojFFAYp","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",510
"AZkUSvNGS4VhJojFFAYq","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",532
"AZkUSvNGS4VhJojFFAYr","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",552
"AZkUSvNGS4VhJojFFAYs","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",562
"AZkUSvNGS4VhJojFFAYt","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",582
"AZkUSvNGS4VhJojFFAYu","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",602
"AZkUSvNGS4VhJojFFAYv","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",628
"AZkUSvNGS4VhJojFFAYw","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",651
"AZkUSvNGS4VhJojFFAYx","Unnecessary use of boolean literals in conditional expression.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",688
"AZkUSvNGS4VhJojFFAY0","Unnecessary use of boolean literals in conditional expression.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers-scroll/index.tsx",691
"AZkUSu6wS4VhJojFFAOV","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/FoodOffersScrollList/index.tsx",8
"AZkUSvP-S4VhJojFFAcb","'@/redux/Types/types' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",51
"AZkUSvJoS4VhJojFFAUM","'expo-router' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/index.tsx",11
"AZkUSvDmS4VhJojFFAR9","Remove this unused import of 'View'.","rocket-meals_rocket-meals:apps/frontend/app/components/ServerOption/ServerOption.tsx",2
"AZkUSvH8S4VhJojFFATr","Remove this unused import of 'AntDesign'.","rocket-meals_rocket-meals:apps/frontend/app/components/ExpoUpdateChecker/ExpoUpdateChecker.tsx",4
"AZkUSvH8S4VhJojFFATs","Remove this unused import of 'popupStyles'.","rocket-meals_rocket-meals:apps/frontend/app/components/ExpoUpdateChecker/ExpoUpdateChecker.tsx",6
"AZkUSvLPS4VhJojFFAWf","'expo-router' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/chats/details/index.tsx",6
"AZkUSvLiS4VhJojFFAWj","Remove this useless assignment to variable ""translate"".","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/chats/index.tsx",17
"AZkUSu8DS4VhJojFFAO1","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","rocket-meals_rocket-meals:apps/frontend/app/components/CustomStackHeader/CustomStackHeader.tsx",25
"AZkUSvP-S4VhJojFFAcV","Remove this unused import of 'AppLinks'.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",10
"AZkUSvP-S4VhJojFFAcW","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",10
"AZkUSvTUS4VhJojFFAg9","Remove this unused import of 'AppLinks'.","rocket-meals_rocket-meals:apps/frontend/app/app/(wikis)/wikis/index.tsx",12
"AZkUSu8DS4VhJojFFAO0","Remove this unused import of 'AppLinks'.","rocket-meals_rocket-meals:apps/frontend/app/components/CustomStackHeader/CustomStackHeader.tsx",16
"AZkUSvKJS4VhJojFFAU-","'any' overrides all other types in this union type.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",88
"AZkUSvVFS4VhJojFFAiG","Member 'dismissedEvents' is never reassigned; mark it as `readonly`.","rocket-meals_rocket-meals:apps/frontend/app/helper/PopupEventHelper.ts",2
"AZkUSvSVS4VhJojFFAfw","Move this array ""sort"" operation to a separate statement or replace it with ""toSorted"".","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-day-screen/index.tsx",237
"AZkUSvSVS4VhJojFFAfx","Remove this commented out code.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-day-screen/index.tsx",260
"AZkUSvSVS4VhJojFFAfy","Handle this exception or don't catch it at all.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-day-screen/index.tsx",261
"AZkUSvQ4S4VhJojFFAdm","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/rss-feed-config/index.tsx",31
"AZkUSvJTS4VhJojFFAT_","Use the ""RegExp.exec()"" method instead.","rocket-meals_rocket-meals:apps/frontend/app/components/RssFeed/index.tsx",23
"AZkUSvJTS4VhJojFFAUE","Use the ""RegExp.exec()"" method instead.","rocket-meals_rocket-meals:apps/frontend/app/components/RssFeed/index.tsx",26
"AZkUSvJTS4VhJojFFAUF","Use the ""RegExp.exec()"" method instead.","rocket-meals_rocket-meals:apps/frontend/app/components/RssFeed/index.tsx",28
"AZkUSvJTS4VhJojFFAUG","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/components/RssFeed/index.tsx",33
"AZkUSveIS4VhJojFFCTf","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/constants/HelperFunctions.ts",8
"AZkUSvPdS4VhJojFFAbq","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/campus/index.tsx",15
"AZkUSvLrS4VhJojFFAWm","Remove this unused import of 'DatabaseTypes'.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/data-access/types.ts",1
"AZkUSvQJS4VhJojFFAc1","Remove this unused import of 'DatabaseTypes'.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/eating-habits/index.tsx",9
"AZkUSvKIS4VhJojFFAUn","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",16
"AZkUSvOcS4VhJojFFAaq","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/housing/index.tsx",13
"AZkUSvMQS4VhJojFFAXK","Prefer using an optional chain expression instead, as it's more concise and easier to read.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/news/index.tsx",88
"AZkUSvSgS4VhJojFFAgV","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/_layout.tsx",7
"AZkUSvSVS4VhJojFFAfH","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-day-screen/index.tsx",18
"AZkUSvRPS4VhJojFFAd0","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/list-week-screen/details/index.tsx",17
"AZkUSu82S4VhJojFFAPC","Remove this unused import of 'DatabaseTypes'.","rocket-meals_rocket-meals:apps/frontend/app/components/EatingHabitsSheet/types.ts",1
"AZkUSvDyS4VhJojFFAR-","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/Feedbacks/index.tsx",10
"AZkUSvCqS4VhJojFFARW","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/Labels/index.tsx",10
"AZkUSvViS4VhJojFFAiP","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/helper/resourceHelper.tsx",3
"AZkUSvdZS4VhJojFFCTV","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/redux/Types/stateTypes.ts",1
"AZkUSva0S4VhJojFFCTB","Remove this commented out code.","rocket-meals_rocket-meals:apps/frontend/app/redux/actions/FoodFeedbacks/FoodFeedbacks.ts",91
"AZkUSvanS4VhJojFFCS6","Remove this commented out code.","rocket-meals_rocket-meals:apps/frontend/app/redux/actions/User/User.ts",74
"AZkUSvanS4VhJojFFCS9","Remove this commented out code.","rocket-meals_rocket-meals:apps/frontend/app/redux/actions/User/User.ts",90
"AZkUSvaSS4VhJojFFCSk","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/redux/actions/UtilizationEntries/UtilizationEntries.ts",4
"AZkUSvDyS4VhJojFFAR_","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/Feedbacks/index.tsx",13
"AZkUSveIS4VhJojFFCTd","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/constants/HelperFunctions.ts",5
"AZkUSveIS4VhJojFFCTe","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/constants/HelperFunctions.ts",7
"AZkUSvViS4VhJojFFAiQ","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/helper/resourceHelper.tsx",4
"AZkUSvaSS4VhJojFFCSj","'repo-depkit-common' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/redux/actions/UtilizationEntries/UtilizationEntries.ts",3
"AZkUSv3FS4VhJojFFCsQ","Make this public static property readonly.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",35
"AZkUSv3FS4VhJojFFCsR","Redundant double negation.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",75
"AZkUSv3FS4VhJojFFCsS","Expected a `for-of` loop instead of a `for` loop with this simple iteration.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",94
"AZkUSv3FS4VhJojFFCsT","Redundant double negation.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",96
"AZkUSv3FS4VhJojFFCsU","Expected a `for-of` loop instead of a `for` loop with this simple iteration.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",173
"AZkUSv3FS4VhJojFFCsV","Redundant double negation.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",175
"AZkUSv3FS4VhJojFFCsW","Remove this commented out code.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",417
"AZkUSv3FS4VhJojFFCsX","Update this function so that its implementation is not identical to the one on line 365.","rocket-meals_rocket-meals:packages/common/src/DateHelper.ts",519
"AZkUSv3XS4VhJojFFCsa","Make this public static property readonly.","rocket-meals_rocket-meals:packages/common/src/StringHelper.ts",2
"AZkUSv3XS4VhJojFFCsb","Make this public static property readonly.","rocket-meals_rocket-meals:packages/common/src/StringHelper.ts",3
"AZkUSv3XS4VhJojFFCsc","Make this public static property readonly.","rocket-meals_rocket-meals:packages/common/src/StringHelper.ts",4
"AZkUSvtiS4VhJojFFCeM","Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/forms-sync-hook/customers/hannover/HannoverTL1HousingFileReader.ts",102
"AZkUSvtiS4VhJojFFCeN","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/forms-sync-hook/customers/hannover/HannoverTL1HousingFileReader.ts",118
"AZkUSvtiS4VhJojFFCeP","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/forms-sync-hook/customers/hannover/HannoverTL1HousingFileReader.ts",342
"AZkUSvtiS4VhJojFFCeQ","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/forms-sync-hook/customers/hannover/HannoverTL1HousingFileReader.ts",345
"AZkUSvtiS4VhJojFFCeR","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/forms-sync-hook/customers/hannover/HannoverTL1HousingFileReader.ts",348
"AZkUSvnpS4VhJojFFCYk","'If' statement should not be the only statement in 'else' block","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/helpers/RedirectWhitelistHelper.ts",72
"AZkUSvzAS4VhJojFFCkl","'If' statement should not be the only statement in 'else' block","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/redirect-with-token-endpoint/index.ts",91
"AZkUSvzAS4VhJojFFCkm","Handle this exception or don't catch it at all.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/redirect-with-token-endpoint/index.ts",148
"AZkUSvzAS4VhJojFFCkr","Redundant double negation.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/redirect-with-token-endpoint/index.ts",191
"AZkUSvzAS4VhJojFFCks","Redundant double negation.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/redirect-with-token-endpoint/index.ts",193
"AZkUSvN8S4VhJojFFAZ0","Handle this exception or don't catch it at all.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/feedback-support/index.tsx",184
"AZkUSvN8S4VhJojFFAZ1","Handle this exception or don't catch it at all.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/feedback-support/index.tsx",218
"AZkUSvRDS4VhJojFFAdx","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/app/(monitor)/labels/index.tsx",91
"AZkUSvQJS4VhJojFFAc2","Remove this unused import of 'BaseBottomSheet'.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/eating-habits/index.tsx",19
"AZkUSu7vS4VhJojFFAOr","Remove this unused import of 'MapMarker'.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.web.tsx",5
"AZkUSu7WS4VhJojFFAOo","Make this public static property readonly.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/markerUtils.ts",11
"AZkUSu7vS4VhJojFFAOs","Prefer using an optional chain expression instead, as it's more concise and easier to read.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.web.tsx",20
"AZkUSu_ZS4VhJojFFAP1","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/components/Login/Header.tsx",132
"AZkUSvJ7S4VhJojFFAUl","'any' overrides all other types in this union type.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/events/index.tsx",28
"AZkUSvCgS4VhJojFFART","Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.","rocket-meals_rocket-meals:apps/frontend/app/components/ForecastSheet/ForecastSheet.tsx",123
"AZkUSvJKS4VhJojFFAT7","Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.","rocket-meals_rocket-meals:apps/frontend/app/components/AutoImageScroller/index.tsx",32
"AZkUSvVsS4VhJojFFAiU","Extract this nested ternary operation into an independent statement.","rocket-meals_rocket-meals:apps/frontend/app/helper/CardDimensionHelper.ts",29
"AZkUSu9iS4VhJojFFAPk","Remove this useless assignment to variable ""backgroundColor"".","rocket-meals_rocket-meals:apps/frontend/app/components/Drawer/CustomDrawerContent.tsx",70
"AZkUSu75S4VhJojFFAOu","Remove this useless assignment to variable ""theme"".","rocket-meals_rocket-meals:apps/frontend/app/components/MyMap/MyMap.tsx",13
"AZkUSvItS4VhJojFFAT3","Prefer using an optional chain expression instead, as it's more concise and easier to read.","rocket-meals_rocket-meals:apps/frontend/app/components/ExpoUpdateLoader/ExpoUpdateLoader.tsx",40
"AZkUSvHeS4VhJojFFATg","'react-native' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/ProjectButton/index.tsx",2
"AZkUSvHeS4VhJojFFATh","'react-native' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/ProjectButton/index.tsx",7
"AZkUSu_tS4VhJojFFAP9","'react-native' imported multiple times.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMarkdown/MyMarkdown.tsx",2
"AZkUSu_tS4VhJojFFAQB","Move this component definition out of the parent component and pass data as props.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMarkdown/MyMarkdown.tsx",79
"AZkUSu_tS4VhJojFFAQC","Move this component definition out of the parent component and pass data as props.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMarkdown/MyMarkdown.tsx",100
"AZkUSu_tS4VhJojFFAQD","Move this component definition out of the parent component and pass data as props.","rocket-meals_rocket-meals:apps/frontend/app/components/MyMarkdown/MyMarkdown.tsx",105
"AZkUSvFRS4VhJojFFASq","Remove this unused import of 'myContrastColor'.","rocket-meals_rocket-meals:apps/frontend/app/components/BaseBottomSheet/BaseBottomSheet.tsx",6
"AZkUSu9KS4VhJojFFAPI","Remove this useless assignment to variable ""primaryColor"".","rocket-meals_rocket-meals:apps/frontend/app/components/ColorSchemeSheet/ColorSchemeSheet.tsx",18
"AZkUSvGvS4VhJojFFATJ","Remove this useless assignment to variable ""primaryColor"".","rocket-meals_rocket-meals:apps/frontend/app/components/DrawerPositionSheet/DrawerPositionSheet.tsx",18
"AZkUSu7MS4VhJojFFAOl","Do not use Array index in keys","rocket-meals_rocket-meals:apps/frontend/app/components/LanguageSheet/LanguageSheet.tsx",46
"AZkUSvKJS4VhJojFFAV6","Unnecessary use of boolean literals in conditional expression.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/foodoffers/index.tsx",852
"AZkUSvcRS4VhJojFFCTM","Default parameters should be last.","rocket-meals_rocket-meals:apps/frontend/app/redux/reducer/popupEventsHashReducer.ts",7
"AZkUSvP-S4VhJojFFAcZ","Complete the task associated to this ""TODO"" comment.","rocket-meals_rocket-meals:apps/frontend/app/app/(app)/_layout.tsx",46
"AZkUSvUYS4VhJojFFAho","Complete the task associated to this ""TODO"" comment.","rocket-meals_rocket-meals:apps/frontend/app/helper/hashHelper.ts",5
"AZkUSvuzS4VhJojFFCfE","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/news-sync-hook/hannover/StudentenwerkHannoverNews_Parser.ts",6
"AZkUSvuzS4VhJojFFCfF","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/news-sync-hook/hannover/StudentenwerkHannoverNews_Parser.ts",11
"AZkUSvuzS4VhJojFFCfD","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/news-sync-hook/hannover/StudentenwerkHannoverNews_Parser.ts",1
"AZkUSvfzS4VhJojFFCWe","Remove this commented out code.","rocket-meals_rocket-meals:apps/backend/Backend/directusExtensions/directus-extension-rocket-meals-bundle/src/helpers/form/FormHelper.ts",268
